id,listing_url,last_scraped,name,host_id,host_name,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,estimated_occupancy_l365d,review_scores_rating,license,calculated_host_listings_count,reviews_per_month
1548917,https://www.airbnb.com/rooms/1548917,2025-09-21,"Maison 3 chambres à Pigeiros, Portugal",5667552,Manuel,t,1.0,Caldas de São Jorge e de Pigeiros,40.954123394762526,-8.48388837300282,Entire home,Entire home/apt,6,1.5,3.0,4.0,"[""Private backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Body soap"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Cooking basics"", ""Single level home"", ""Private patio or balcony"", ""Bathtub"", ""Hot water"", ""Safe"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Sun loungers"", ""Host greets you"", ""Central heating"", ""Dishwasher"", ""Dining table"", ""Baking sheet"", ""Free parking on premises"", ""22 inch TV with standard cable"", ""Oven"", ""Clothing storage: walk-in closet"", ""Wine glasses"", ""Kitchen"", ""Private entrance"", ""Freezer"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Coffee"", ""Ethernet connection"", ""Garden view"", ""Microwave"", ""Dietrich gas stove"", ""Indoor fireplace: wood-burning"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Dishes and silverware"", ""Lockbox"", ""Outdoor dining area"", ""Central air conditioning"", ""Free street parking"", ""Cleaning products"", ""Coffee maker"", ""BBQ grill"", ""Room-darkening shades"", ""Drying rack for clothing"", ""City skyline view"", ""Hangers"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Iron""]",EUR 68.00,60,4.77,f,1,0.52
1553544,https://www.airbnb.com/rooms/1553544,2025-09-21,Apartment in newly renewed building,8272913,Ricardo,f,2.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15453,-8.61608,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Stove"", ""Dedicated workspace"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""Oven"", ""Washer"", ""Kitchen"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking on premises"", ""Lockbox"", ""Coffee maker"", ""Hangers"", ""Iron""]",EUR 65.00,84,4.49,t,2,0.48
1590407,https://www.airbnb.com/rooms/1590407,2025-09-21,"Apartment Vila do Conde, Porto Near the Beach",8455542,Maria Do Rosário,f,1.0,Vila do Conde,41.35098,-8.75082,Entire condo,Entire home/apt,6,2.0,3.0,3.0,"[""Patio or balcony"", ""Dedicated workspace"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Host greets you"", ""Dishwasher"", ""Long term stays allowed"", ""First aid kit"", ""Free parking on premises"", ""Oven"", ""Beach access \u2013 Beachfront"", ""Washer"", ""Kitchen"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Pocket wifi"", ""Shampoo"", ""Essentials"", ""TV"", ""Microwave"", ""Dishes and silverware"", ""Free street parking"", ""Indoor fireplace"", ""Hangers"", ""Iron""]",EUR 90.00,42,4.79,f,1,0.29
1600427,https://www.airbnb.com/rooms/1600427,2025-09-21,Garden House Downtown with Garage,8529851,Jorge,t,7.0,Bonfim,41.14722,-8.59808,Entire home,Entire home/apt,2,1.0,1.0,2.0,"[""Private backyard \u2013 Fully fenced"", ""Mosquito net"", ""Dedicated workspace"", ""Portable heater"", ""Body soap"", ""Courtyard view"", ""Free residential garage on premises \u2013 1 space"", ""Luggage dropoff allowed"", ""Fagor oven"", ""Cooking basics"", ""Coffee maker: Nespresso"", ""Samsung refrigerator"", ""Private patio or balcony"", ""Books and reading material"", ""Hot water"", ""Safe"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Host greets you"", ""Dishwasher"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dining table"", ""TV with standard cable"", ""Radiant heating"", ""Long term stays allowed"", ""Baking sheet"", ""First aid kit"", ""Wine glasses"", ""Cleaning available during stay"", ""Dryer"", ""Fagor induction stove"", ""Kitchen"", ""Private entrance"", ""Freezer"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Exercise equipment: elliptical"", ""Hair dryer"", ""Pocket wifi"", ""Shampoo"", ""Essentials"", ""Coffee"", ""Mini fridge"", ""Ethernet connection"", ""Garden view"", ""Microwave"", ""Clothing storage: walk-in closet and dresser"", ""Smoke alarm"", ""Conditioner"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Dishes and silverware"", ""Outdoor dining area"", ""Portable fans"", ""Cleaning products"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Hangers"", ""Shower gel"", ""Toaster"", ""Iron""]",EUR 164.00,150,4.94,t,7,2.09
1657483,https://www.airbnb.com/rooms/1657483,2025-09-21,"Pretty flat terrace, ar cond, free parking, Host 6",680010,Liana,t,7.0,Bonfim,41.14627,-8.59439,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,"[""Elevator"", ""Free residential garage on premises \u2013 1 space"", ""Refrigerator"", ""Cooking basics"", ""Clothing storage: dresser"", ""Window AC unit"", ""Induction stove"", ""Private patio or balcony"", ""Hot water"", ""Outdoor furniture"", ""Dishwasher"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dining table"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Oven"", ""Washer"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Pack \u2019n play/Travel crib - available upon request"", ""Coffee maker: espresso machine"", ""Microwave"", ""Barbecue utensils"", ""Dishes and silverware"", ""High chair"", ""Outdoor dining area"", ""Lockbox"", ""BBQ grill: charcoal"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Hangers"", ""Iron""]",EUR 90.00,114,4.54,t,7,1.27
1680589,https://www.airbnb.com/rooms/1680589,2025-09-21,Dream View In Trendy Pvt Condo Penthouse Apt,1818634,Claudia,f,1.0,"Aldoar, Foz do Douro e Nevogilde",41.1528,-8.66868,Entire condo,Entire home/apt,4,1.0,3.0,3.0,"[""Stove"", ""Dedicated workspace"", ""Beach view"", ""River view"", ""Elevator"", ""Heating"", ""Refrigerator"", ""Beach essentials"", ""Cooking basics"", ""Private patio or balcony"", ""Bathtub"", ""Backyard"", ""Hot water"", ""Outdoor furniture"", ""Gym"", ""Host greets you"", ""Ocean view"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""First aid kit"", ""Free parking on premises"", ""Oven"", ""Cleaning available during stay"", ""Beach access \u2013 Beachfront"", ""Washer"", ""Baby bath"", ""Kitchen"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Resort access"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Fireplace guards"", ""Pack \u2019n play/Travel crib"", ""Private hot tub"", ""Crib"", ""Sea view"", ""High chair"", ""Dishes and silverware"", ""Free street parking"", ""Waterfront"", ""Coffee maker"", ""Room-darkening shades"", ""Indoor fireplace"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 272.00,6,4.76,t,1,0.47
1688002,https://www.airbnb.com/rooms/1688002,2025-09-21,Villa by the Porto Beach,8921433,Charles David,f,1.0,Matosinhos e Leça da Palmeira,41.186161,-8.694656,Entire villa,Entire home/apt,10,3.5,5.0,5.0,"[""Private backyard \u2013 Fully fenced"", ""Mosquito net"", ""Record player"", ""Patio or balcony"", ""Stove"", ""Dedicated workspace"", ""Body soap"", ""Luggage dropoff allowed"", ""Heating"", ""Refrigerator"", ""Beach essentials"", ""Cooking basics"", ""Clothing storage: closet"", ""Private entrance"", ""Books and reading material"", ""Bathtub"", ""Hot water"", ""Free washer \u2013 In unit"", ""Keypad"", ""Dishwasher"", ""Fire extinguisher"", ""Dining table"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Sonos Bluetooth sound system"", ""Baking sheet"", ""First aid kit"", ""Wine glasses"", ""Oven"", ""Free dryer \u2013 In unit"", ""Baby bath"", ""Board games"", ""Kitchen"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Freezer"", ""Hair dryer"", ""Shared beach access"", ""Shampoo"", ""Essentials"", ""Self check-in"", ""Coffee"", ""Ethernet connection"", ""Smoke alarm"", ""Conditioner"", ""Indoor fireplace: wood-burning"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Dishes and silverware"", ""Outdoor dining area"", ""Free street parking"", ""Blender"", ""Cleaning products"", ""Private BBQ grill: gas"", ""Paid parking garage off premises"", ""Coffee maker"", ""Outdoor shower"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Pets allowed"", ""Outlet covers"", ""Hangers"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Iron""]",EUR 396.00,32,4.91,t,1,0.32
1694480,https://www.airbnb.com/rooms/1694480,2025-09-21,Ribeira Cinema Apartments _ 1 Bedroom Apartment,1619243,Tomé Receptionist,t,4.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire serviced apartment,Entire home/apt,4,1.0,1.0,2.0,"[""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Air conditioning"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""High chair"", ""Dishes and silverware"", ""Lockbox"", ""Waterfront"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Luggage dropoff allowed"", ""Iron""]",EUR 82.00,96,4.59,t,4,0.41
1694547,https://www.airbnb.com/rooms/1694547,2025-09-21,Ribeira Cinema Apartments _ Superior Studios,1619243,Tomé Receptionist,t,4.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14114,-8.6091,Entire serviced apartment,Entire home/apt,3,1.0,0.0,2.0,"[""Stove"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Children\u2019s dinnerware"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Paid parking off premises"", ""Kitchen"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Air conditioning"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""High chair"", ""Dishes and silverware"", ""Lockbox"", ""Waterfront"", ""Coffee maker"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 74.00,66,4.67,t,4,0.58
1725356,https://www.airbnb.com/rooms/1725356,2025-09-21,Studio at Alfandega Apartments,9093792,Chris,f,3.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.62309,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Wifi"", ""Dishes and silverware"", ""Single level home"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Dedicated workspace"", ""Fire extinguisher"", ""Elevator"", ""Castelbel body soap"", ""TV with standard cable"", ""Microwave"", ""Hangers"", ""Dryer"", ""Iron"", ""Kitchen""]",EUR 78.00,0,4.67,t,3,0.54
1725571,https://www.airbnb.com/rooms/1725571,2025-09-21,CLÉRIGOS BLUE (Double Small Studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14532,-8.61339,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,"[""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Fire extinguisher"", ""Smart lock"", ""TV with standard cable"", ""First aid kit"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Waterfront"", ""Coffee maker"", ""Pets allowed"", ""City skyline view"", ""Hangers"", ""Iron""]",EUR 66.00,255,4.68,t,22,7.14
1726170,https://www.airbnb.com/rooms/1726170,2025-09-21,CLÉRIGOS GREEN (Double Studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557491094853,-8.613843731442774,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Stove"", ""Courtyard view"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Private patio or balcony"", ""Hot water"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Kitchen"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Lockbox"", ""Coffee maker"", ""Pets allowed"", ""City skyline view"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 63.00,255,4.66,t,22,7.26
1726242,https://www.airbnb.com/rooms/1726242,2025-09-21,Clérigos microstudio/suite 1st floor,12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Refrigerator"", ""Hot water"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""First aid kit"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Lockbox"", ""Coffee maker"", ""Pets allowed"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 64.00,255,4.62,t,22,5.53
1728725,https://www.airbnb.com/rooms/1728725,2025-09-21,CLÉRIGOS ORANGE (Double Studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14479,-8.61325,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Stove"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""TV with standard cable"", ""Kitchen"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Lockbox"", ""Coffee maker"", ""Pets allowed"", ""Hangers"", ""Iron""]",EUR 74.00,255,4.69,t,22,6.38
1728778,https://www.airbnb.com/rooms/1728778,2025-09-21,BY CLÉRIGOS YELLOW (Double Studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Stove"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Keypad"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Coffee maker"", ""Pets allowed"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 77.00,255,4.71,t,22,6.42
1728818,https://www.airbnb.com/rooms/1728818,2025-09-21,CLÉRIGOS RED (Double Studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Stove"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""Kitchen"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Lockbox"", ""Coffee maker"", ""Pets allowed"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 70.00,255,4.68,t,22,6.06
1728836,https://www.airbnb.com/rooms/1728836,2025-09-21,CLÉRIGOS PURPLE (Double micro studio),12897618,Mário,t,32.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Heating"", ""Refrigerator"", ""Hot water"", ""Fire extinguisher"", ""Smart lock"", ""TV with standard cable"", ""First aid kit"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Coffee maker"", ""Pets allowed"", ""Hangers"", ""Iron""]",EUR 60.00,255,4.65,t,22,6.1
1745872,https://www.airbnb.com/rooms/1745872,2025-09-21,Feel Porto Downtown Essence,2228036,Rui,f,95.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6069,Entire rental unit,Entire home/apt,8,3.0,3.0,6.0,"[""Trash compactor"", ""Dedicated workspace"", ""Elevator"", ""Cooking basics"", ""Hot water"", ""Free washer \u2013 In unit"", ""Central heating"", ""Dishwasher"", ""Dining table"", ""Smart lock"", ""Zanussi oven"", ""Zanussi refrigerator"", ""Wine glasses"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Essentials"", ""55 inch HDTV"", ""Coffee"", ""Microwave"", ""Smoke alarm"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Crib"", ""High chair"", ""Dishes and silverware"", ""Central air conditioning"", ""Paid parking garage off premises"", ""Zanussi induction stove"", ""Coffee maker"", ""Drying rack for clothing"", ""Pets allowed"", ""Hangers"", ""Shower gel"", ""Toaster"", ""Bidet"", ""Iron""]",EUR 366.00,36,4.82,t,94,0.47
1753203,https://www.airbnb.com/rooms/1753203,2025-09-21,Duplex with Terrace | Ace Location - Clean & Safe,7628011,Afonso,f,1.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14535,-8.61275,Entire rental unit,Entire home/apt,8,2.0,3.0,4.0,"[""Stove"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Private patio or balcony"", ""Hot water"", ""Host greets you"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Oven"", ""Paid parking off premises"", ""Dryer"", ""Smoking allowed"", ""Kitchen"", ""Private entrance"", ""Bed linens"", ""Wifi"", ""Hair dryer"", ""Pocket wifi"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""High chair"", ""Dishes and silverware"", ""Coffee maker"", ""Indoor fireplace"", ""Hangers"", ""Shower gel"", ""Iron""]",EUR 225.00,66,4.69,t,1,2.65
1804434,https://www.airbnb.com/rooms/1804434,2025-09-21,Superior Apartment with 1 Room and Terrace,6450606,Joana,f,5.0,Lordelo do Ouro e Massarelos,41.15377,-8.62584,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,"[""Refrigerator"", ""Clothing storage: closet"", ""Private patio or balcony"", ""Hot water"", ""Safe"", ""Outdoor furniture"", ""Keypad"", ""Dishwasher"", ""Fire extinguisher"", ""Dining table"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Wine glasses"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Other induction stove"", ""Microwave"", ""Air conditioning"", ""Pack \u2019n play/Travel crib"", ""Hot water kettle"", ""Laundromat nearby"", ""Dishes and silverware"", ""High chair"", ""Free street parking"", ""Coffee maker"", ""Room-darkening shades"", ""Hangers"", ""Shower gel"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Iron""]",EUR 115.00,0,4.57,t,5,0.34
1832526,https://www.airbnb.com/rooms/1832526,2025-09-21,Studio in Oporto,9583733,Eduardo,f,2.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14413,-8.61791,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Heating"", ""Refrigerator"", ""Cooking basics"", ""Induction stove"", ""Private patio or balcony"", ""Hot water"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed"", ""First aid kit"", ""Kitchen"", ""Wifi"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Air conditioning"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""30 inch HDTV with standard cable"", ""Dishes and silverware"", ""Free street parking"", ""Coffee maker"", ""Pets allowed"", ""City skyline view"", ""Hangers"", ""Shower gel"", ""Luggage dropoff allowed"", ""Iron""]",EUR 67.00,162,4.76,t,2,1.55
1858460,https://www.airbnb.com/rooms/1858460,2025-09-21,Almada 329 Apartment,5897201,Marco,t,17.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.61341,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Patio or balcony"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Electric stove"", ""Hot water"", ""Free washer \u2013 In unit"", ""Fire extinguisher"", ""TV with standard cable"", ""Kitchen"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Dishes and silverware"", ""Coffee maker"", ""Hangers"", ""Iron""]",EUR 91.00,120,4.8,t,16,3.72
1911146,https://www.airbnb.com/rooms/1911146,2025-09-21,Apartment  Douro Ribeira Porto,6410302,Luis,f,3.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14026,-8.61289,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Free washer \u2013 In building"", ""Dedicated workspace"", ""River view"", ""Luggage dropoff allowed"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Coffee maker: pour-over coffee"", ""Private patio or balcony"", ""Paid parking lot on premises"", ""Electric stove"", ""Hot water"", ""Safe"", ""Outdoor furniture"", ""Host greets you"", ""Fire extinguisher"", ""TV with standard cable"", ""Long term stays allowed"", ""First aid kit"", ""Wine glasses"", ""Baby bath"", ""Kitchen"", ""Bed linens"", ""Extra pillows and blankets"", ""Wifi"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Microwave"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Dishes and silverware"", ""Free street parking"", ""Cleaning products"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Pets allowed"", ""Hangers"", ""Toaster"", ""Iron""]",EUR 93.00,255,4.67,t,2,3.75
1923674,https://www.airbnb.com/rooms/1923674,2025-09-21,Eiffel Riverside Garden (Ribeira),9943979,Miguel,t,2.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14085,-8.60851,Entire rental unit,Entire home/apt,6,1.5,3.0,3.0,"[""Patio or balcony"", ""Stove"", ""Dedicated workspace"", ""River view"", ""Children\u2019s books and toys"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Vineyard view"", ""Bathtub"", ""Backyard"", ""Hot water"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Fire extinguisher"", ""Long term stays allowed"", ""First aid kit"", ""Oven"", ""Smoking allowed"", ""Kitchen"", ""Wifi"", ""Self check-in"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Garden view"", ""Microwave"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Crib"", ""Sea view"", ""High chair"", ""Dishes and silverware"", ""Lockbox"", ""Waterfront"", ""Coffee maker"", ""Room-darkening shades"", ""Hangers"", ""Luggage dropoff allowed"", ""Iron""]",EUR 164.00,186,4.63,t,2,2.79
1939223,https://www.airbnb.com/rooms/1939223,2025-09-21,The Pool House-up to 10p,3141414,Alcina,f,1.0,Oliveira do Douro,41.10989,-8.59256,Entire guesthouse,Entire home/apt,10,1.0,3.0,6.0,"[""Private backyard \u2013 Fully fenced"", ""Free washer \u2013 In building"", ""Stove"", ""Dedicated workspace"", ""Body soap"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Cooking basics"", ""Beach access"", ""Private patio or balcony"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Dishwasher"", ""Fire extinguisher"", ""Dining table"", ""TV with standard cable"", ""Long term stays allowed"", ""Baking sheet"", ""First aid kit"", ""Pool view"", ""Oven"", ""Wine glasses"", ""Free parking on premises"", ""Ping pong table"", ""Smoking allowed"", ""Kitchen"", ""Private entrance"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Garden view"", ""Indoor fireplace"", ""Microwave"", ""Air conditioning"", ""Hot water kettle"", ""Pool table"", ""Laundromat nearby"", ""Barbecue utensils"", ""Clothing storage: closet and dresser"", ""Crib"", ""Dishes and silverware"", ""Outdoor dining area"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Cleaning products"", ""Free street parking"", ""Outdoor shower"", ""BBQ grill"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Pets allowed"", ""Sound system"", ""Private pool"", ""City skyline view"", ""Hangers"", ""Shower gel"", ""Toaster""]",EUR 250.00,0,4.82,f,1,0.7
1949096,https://www.airbnb.com/rooms/1949096,2025-09-21,Porto Invictus,10079202,Porto,t,1.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504,-8.6053,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Bed linens"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""Shampoo"", ""Free dryer"", ""Essentials"", ""Elevator"", ""TV with standard cable"", ""Air conditioning"", ""Washer"", ""Kitchen""]",EUR 102.00,192,4.94,t,1,2.45
1963785,https://www.airbnb.com/rooms/1963785,2025-09-21,Casais da Bandeirinha,10145870,Cristina,t,1.0,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14404,-8.62109,Entire rental unit,Entire home/apt,6,1.0,3.0,5.0,"[""Stove"", ""Children\u2019s books and toys"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Clothing storage: closet"", ""Books and reading material"", ""Backyard"", ""Children\u2019s dinnerware"", ""Host greets you"", ""Dishwasher"", ""Fire extinguisher"", ""TV with standard cable"", ""First aid kit"", ""Kitchen"", ""Freezer"", ""Bed linens"", ""Wifi"", ""Shared patio or balcony"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Garden view"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Hot water kettle"", ""Crib"", ""High chair"", ""Dishes and silverware"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Iron""]",EUR 99.00,240,4.81,t,1,2.25
