id,listing_url,last_scraped,name,host_id,host_name,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,estimated_occupancy_l365d,review_scores_rating,license,calculated_host_listings_count,reviews_per_month
866802,https://www.airbnb.com/rooms/866802,2025-09-17,"Oceanfront top floor, Stunning views",4555302,Michael,f,1.0,Kihei-Makena,20.75848,-156.45914,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Paid washer \u2013 In building"", ""Paid dryer \u2013 In building"", ""Hot water"", ""Self check-in"", ""Hangers"", ""TV with standard cable"", ""Wifi"", ""Keypad"", ""Central air conditioning"", ""Iron"", ""Elevator"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Shared backyard \u2013 Not fully fenced"", ""Oven"", ""Shared hot tub"", ""Private patio or balcony"", ""Dishwasher"", ""Ocean view"", ""Refrigerator"", ""Stove"", ""Cooking basics"", ""Microwave"", ""Outdoor furniture"", ""Waterfront"", ""Hair dryer"", ""BBQ grill"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Dishes and silverware"", ""Shared pool""]",USD 179.00,216,4.69,t,1,1.09
867486,https://www.airbnb.com/rooms/867486,2025-09-16,Papaya 3: 3bdrm/1ba at Tiki Moon Villas,1866267,Raymond And Azlina,f,2.0,Koolauloa,21.64755,-157.91937,Private room in resort,Private room,5,1.0,3.0,5.0,"[""Smoke alarm"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hot water"", ""Dining table"", ""Self check-in"", ""Hangers"", ""Washer"", ""Room-darkening shades"", ""Fire extinguisher"", ""TV with standard cable"", ""Wifi"", ""Keypad"", ""Luggage dropoff allowed"", ""Bed linens"", ""Patio or balcony"", ""Iron"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Oven"", ""Laundromat nearby"", ""Ocean view"", ""Refrigerator"", ""Beach view"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Dryer"", ""Dedicated workspace"", ""Microwave"", ""Private entrance"", ""Hair dryer"", ""BBQ grill"", ""Backyard"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Private living room"", ""Kitchen"", ""Air conditioning"", ""Single level home"", ""Crib"", ""Dishes and silverware"", ""Mountain view""]",USD 562.00,0,4.69,t,2,0.27
622562,https://www.airbnb.com/rooms/622562,2025-09-17,25' from the Ocean: Romantic Maui,3086316,James,f,1.0,Lahaina,20.97245,-156.6772,Entire condo,Entire home/apt,3,1.0,1.0,2.0,"[""Ceiling fan"", ""Smoke alarm"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Hot water"", ""Clothing storage: wardrobe"", ""Dining table"", ""Self check-in"", ""Sound system with Bluetooth and aux"", ""Books and reading material"", ""Hangers"", ""Washer"", ""Room-darkening shades"", ""Board games"", ""Blender"", ""TV with standard cable"", ""Wifi"", ""Keypad"", ""Outdoor dining area"", ""Bed linens"", ""Hot water kettle"", ""Iron"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Ethernet connection"", ""Beach access \u2013 Beachfront"", ""Oven"", ""Private patio or balcony"", ""Laundromat nearby"", ""Ocean view"", ""Refrigerator"", ""Baking sheet"", ""Wine glasses"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Microwave"", ""Dryer"", ""Dedicated workspace"", ""Waterfront"", ""Private entrance"", ""Outdoor furniture"", ""Hair dryer"", ""BBQ grill"", ""Beach essentials"", ""Freezer"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Cleaning products"", ""Dishes and silverware"", ""Shared pool""]",USD 180.00,0,4.95,t,1,0.4
626156,https://www.airbnb.com/rooms/626156,2025-09-16,Paradise Under a Plumeria Tree,3103484,Thomas,f,2.0,Koolaupoko,21.39627,-157.72998,Entire rental unit,Entire home/apt,5,1.0,2.0,2.0,"[""Ceiling fan"", ""Smoke alarm"", ""Long term stays allowed"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Hot water"", ""Shared beach access"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dining table"", ""Self check-in"", ""Hangers"", ""Books and reading material"", ""Washer"", ""Fire extinguisher"", ""Blender"", ""TV with standard cable"", ""Outdoor shower"", ""Wifi"", ""Private BBQ grill: gas"", ""Keypad"", ""Outdoor dining area"", ""Bed linens"", ""Iron"", ""Carbon monoxide alarm"", ""Single oven"", ""Private patio or balcony"", ""Clothing storage: closet"", ""Refrigerator"", ""Baking sheet"", ""Wine glasses"", ""Toaster"", ""Free street parking"", ""Cooking basics"", ""Microwave"", ""Dryer"", ""Outdoor furniture"", ""Beach essentials"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""Electric stove"", ""Freezer"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Cleaning products"", ""Single level home"", ""Dishes and silverware"", ""Rice maker""]",USD 400.00,116,4.89,t,2,0.43
631767,https://www.airbnb.com/rooms/631767,2025-09-16,Bamboo View Suite at Bamboo Valley Inn,3141969,Tom And Vicki,t,4.0,Paia-Haiku,20.89781,-156.3038,Entire home,Entire home/apt,4,1.0,2.0,2.0,"[""Smoke alarm"", ""Extra pillows and blankets"", ""Hot water"", ""Hangers"", ""Washer"", ""Fire extinguisher"", ""Wifi"", ""Bed linens"", ""Patio or balcony"", ""Iron"", ""Coffee maker"", ""Indoor fireplace"", ""Refrigerator"", ""Cooking basics"", ""TV"", ""Microwave"", ""Dryer"", ""Hair dryer"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Dishes and silverware""]",USD 340.00,0,4.94,t,3,0.31
631783,https://www.airbnb.com/rooms/631783,2025-09-16,Haleakala Suite at Bamboo Valley Inn,3141969,Tom And Vicki,t,4.0,Paia-Haiku,20.89582,-156.30391,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Smoke alarm"", ""Extra pillows and blankets"", ""Hot water"", ""Hangers"", ""Washer"", ""Fire extinguisher"", ""Wifi"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Indoor fireplace"", ""Refrigerator"", ""TV"", ""Microwave"", ""Dryer"", ""Private entrance"", ""Hair dryer"", ""Backyard"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Dishes and silverware""]",USD 245.00,10,4.78,t,3,0.16
867626,https://www.airbnb.com/rooms/867626,2025-09-16,"Cabin\ Bali Hut, tropical paradise",3200626,Louisa,t,1.0,Puna,19.39903,-154.92766,Hut,Entire home/apt,2,1.0,1.0,1.0,"[""Outdoor shower"", ""Wifi"", ""Backyard"", ""Bed linens"", ""Essentials"", ""Extra pillows and blankets"", ""Mosquito net"", ""Hot water"", ""Coffee maker"", ""Shared beach access"", ""Free driveway parking on premises""]",USD 55.00,108,4.79,t,1,2.79
869077,https://www.airbnb.com/rooms/869077,2025-09-16,Hawaiian DreamTemple- Tropical Oasis BBPH20120004,17273071,Guia,f,1.0,Paia-Haiku,20.8969783782959,-156.30848693847656,Entire cottage,Entire home/apt,6,1.0,2.0,3.0,"[""Ceiling fan"", ""Smoke alarm"", ""Clothing storage: wardrobe and dresser"", ""HDTV with standard cable"", ""Sun loungers"", ""Long term stays allowed"", ""Private backyard \u2013 Not fully fenced"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Hot water"", ""Free driveway parking on premises \u2013 2 spaces"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Dining table"", ""Self check-in"", ""Conditioner"", ""Hangers"", ""Books and reading material"", ""Board games"", ""Portable fans"", ""Garden view"", ""Bathtub"", ""Fire extinguisher"", ""Double oven"", ""Blender"", ""Private BBQ grill: gas"", ""Wifi"", ""Keypad"", ""Outdoor dining area"", ""Bed linens"", ""Luggage dropoff allowed"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Shower gel"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Coffee maker: Keurig coffee machine"", ""Frigidaire stainless steel electric stove"", ""Private patio or balcony"", ""Coffee"", ""Refrigerator"", ""Rice maker"", ""Baking sheet"", ""Wine glasses"", ""Toaster"", ""Free street parking"", ""Cooking basics"", ""Private hot tub - available all year, open 24 hours"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Microwave"", ""Outdoor furniture"", ""Private entrance"", ""Beach essentials"", ""Exercise equipment: yoga mat"", ""Hair dryer"", ""Babysitter recommendations"", ""Shared outdoor pool - available all year, open specific hours, saltwater"", ""Freezer"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Cleaning products"", ""Dishes and silverware"", ""Sound system""]",USD 347.00,192,4.83,t,1,1.5
869156,https://www.airbnb.com/rooms/869156,2025-09-16,Volcano Log Cabin,4432125,Cynthia,t,2.0,Puna,19.42708,-155.23433,Earthen home,Entire home/apt,4,1.5,2.0,2.0,"[""Smoke alarm"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hot water"", ""Self check-in"", ""Hangers"", ""TV with standard cable"", ""Wifi"", ""Bed linens"", ""Body soap"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Laundromat nearby"", ""Indoor fireplace"", ""Refrigerator"", ""Stove"", ""Cooking basics"", ""Microwave"", ""Private entrance"", ""Hair dryer"", ""Backyard"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""Dishes and silverware""]",USD 180.00,138,4.86,t,2,1.6
873586,https://www.airbnb.com/rooms/873586,2025-09-16,Island Comfort  Beautiful Condo - Ocean views - AC,4611223,Don Paul,t,1.0,South Kohala,19.92718,-155.79561,Entire condo,Entire home/apt,6,3.0,3.0,5.0,"[""Long term stays allowed"", ""Extra pillows and blankets"", ""Hot water"", ""Washer"", ""TV with standard cable"", ""Wifi"", ""Bed linens"", ""Body soap"", ""Iron"", ""Coffee maker"", ""Ethernet connection"", ""Oven"", ""Dishwasher"", ""Refrigerator"", ""Baking sheet"", ""Stove"", ""Gym"", ""Cooking basics"", ""Microwave"", ""Dryer"", ""Hair dryer"", ""BBQ grill"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Cleaning products"", ""Crib"", ""Dishes and silverware"", ""Shared pool"", ""Shared patio or balcony""]",USD 181.00,48,4.84,t,1,0.54
873736,https://www.airbnb.com/rooms/873736,2025-09-17,"★Island Condo w/ High Speed Wifi, Pool, Jacuzzi☆",1255224,Asami Emily,t,2.0,Primary Urban Center,21.281513,-157.82576,Entire condo,Entire home/apt,3,1.0,1.0,2.0,"[""Enough for a couple days shampoo"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Paid parking garage on premises \u2013 1 space"", ""Long term stays allowed"", ""Enough for a couple days  conditioner"", ""Paid dryer \u2013 In building"", ""Shared sauna"", ""Hot water"", ""Shared beach access"", ""Lake view"", ""Self check-in"", ""Hangers"", ""Building staff"", ""Shared gym in building"", ""Wifi"", ""Outdoor dining area"", ""Bed linens"", ""Hot water kettle"", ""Kitchenette"", ""Iron"", ""Elevator"", ""Coffee maker: pour-over coffee"", ""Shared hot tub"", ""Clothing storage: closet and dresser"", ""Shared patio or balcony"", ""Laundromat nearby"", ""Shared outdoor pool - available all year, open specific hours, rooftop"", ""40 inch HDTV with standard cable"", ""Coffee"", ""Refrigerator"", ""Toaster"", ""Microwave"", ""Outdoor furniture"", ""Paid parking off premises"", ""Hair dryer"", ""BBQ grill"", ""Enough for a couple days body soap"", ""Mountain view"", ""Freezer"", ""Essentials"", ""Free resort access"", ""Pool view"", ""Cleaning products"", ""Dishes and silverware"", ""Window AC unit"", ""Rice maker""]",USD 88.00,0,4.52,t,2,0.35
875693,https://www.airbnb.com/rooms/875693,2025-09-16,Hawaii's Hidden Hideaway B&B,4623954,Janice,f,1.0,Koolaupoko,21.38422,-157.7123,Private room in bed and breakfast,Private room,3,1.0,1.0,4.0,"[""TV with standard cable"", ""Wifi"", ""Lock on bedroom door"", ""Breakfast"", ""Patio or balcony"", ""Private hot tub"", ""Kitchen"", ""Coffee maker"", ""Air conditioning"", ""Dryer"", ""Washer""]",USD 295.00,30,4.67,t,1,0.85
877602,https://www.airbnb.com/rooms/877602,2025-09-16,Beautiful Home w/Ocean Views on Organic Farm,283136,Steve,t,3.0,South Kona,19.44978,-155.87384,Farm stay,Entire home/apt,6,2.5,3.0,3.0,"[""Smoke alarm"", ""Bay view"", ""Resort access"", ""Long term stays allowed"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Hangers"", ""Fire extinguisher"", ""Building staff"", ""Exercise equipment"", ""Wifi"", ""Luggage dropoff allowed"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Beach access"", ""55 inch HDTV with Amazon Prime Video, Fire TV, Netflix"", ""Shared backyard \u2013 Not fully fenced"", ""Oven"", ""Private patio or balcony"", ""Dishwasher"", ""Refrigerator"", ""Beach view"", ""Baking sheet"", ""Stove"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Dedicated workspace"", ""Beach essentials"", ""Private entrance"", ""Hair dryer"", ""BBQ grill"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Single level home"", ""Crib"", ""Dishes and silverware"", ""Free dryer \u2013 In unit""]",USD 313.00,96,4.9,f,3,0.77
880504,https://www.airbnb.com/rooms/880504,2025-09-17,Old Hawaii Oceanfront Feel + Modern Eco + Hi-tech,4656819,Ryan,f,2.0,Lahaina,20.95321,-156.68702,Entire condo,Entire home/apt,6,1.5,2.0,3.0,"[""Smoke alarm"", ""Long term stays allowed"", ""Barbecue utensils"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Hot water"", ""Self check-in"", ""Hangers"", ""Washer"", ""Fire extinguisher"", ""Room-darkening shades"", ""TV with standard cable"", ""Outlet covers"", ""Wifi"", ""Pool"", ""Keypad"", ""Patio or balcony"", ""Iron"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Oven"", ""Dishwasher"", ""Refrigerator"", ""Baking sheet"", ""Stove"", ""Free street parking"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""High chair"", ""Dryer"", ""Microwave"", ""Waterfront"", ""Beach essentials"", ""Hair dryer"", ""BBQ grill"", ""Backyard"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Air conditioning"", ""Single level home"", ""Crib"", ""Dishes and silverware"", ""Cleaning available during stay""]",USD 572.00,0,4.87,t,1,0.35
633307,https://www.airbnb.com/rooms/633307,2025-09-16,Unique 3BR Eco-Retreat w/ Volcano Views & Beaches,69439,Julie,t,22.0,Puna,19.35018,-154.9885,Entire cottage,Entire home/apt,6,1.0,3.0,4.0,"[""Smoke alarm"", ""Gas stove"", ""Resort access"", ""Long term stays allowed"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Dr. Brommer's Soap body soap"", ""Children\u2019s dinnerware"", ""Hot water"", ""First aid kit"", ""Pets allowed"", ""Dining table"", ""Baby safety gates"", ""Self check-in"", ""Conditioner"", ""Hangers"", ""Books and reading material"", ""Board games"", ""Portable fans"", ""Fire extinguisher"", ""Blender"", ""Outdoor shower"", ""Wifi"", ""Smoking allowed"", ""Our Camp Stove has a small oven as well oven"", ""Luggage dropoff allowed"", ""Bed linens"", ""Hot water kettle"", ""Iron"", ""Shower gel"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Beach access"", ""Free washer \u2013 In building"", ""Shared backyard \u2013 Not fully fenced"", ""Safe"", ""Free dryer \u2013 In building"", ""Coffee"", ""Refrigerator"", ""Mosquito net"", ""Free street parking"", ""Cooking basics"", ""BBQ grill: charcoal"", ""Pack \u2019n play/Travel crib"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Outdoor furniture"", ""Hair dryer"", ""Babysitter recommendations"", ""Freezer"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""Cleaning products"", ""Clothing storage: dresser"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Mountain view""]",USD 81.00,120,4.8,t,11,3.5
633314,https://www.airbnb.com/rooms/633314,2025-09-17,"💎💎💎  5min to 🏄‍♀️🏊‍♀️🐠🦈🌸🏖,  free 🚙🅿️,  fast💻 🌺F06A07🌺",3152360,Nikodem,t,25.0,Primary Urban Center,21.280147552490234,-157.82752990722656,Entire condo,Entire home/apt,4,1.0,0.0,2.0,"[""AC - split type ductless system"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Paid washer \u2013 In building"", ""Long term stays allowed"", ""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""First aid kit"", ""Hot water"", ""Shared beach access"", ""Dining table"", ""Self check-in"", ""Hangers"", ""Books and reading material"", ""Portable fans"", ""Room-darkening shades"", ""Bathtub"", ""Fire extinguisher"", ""Ginger Lily Farms Botanicals ***100% Vegan & Cruelty-Free*** body soap"", ""Blender"", ""Mini fridge"", ""Outdoor dining area"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Iron"", ""Shower gel"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib - available upon request"", ""Elevator"", ""Ethernet connection"", ""Ginger Lilly Vegan  conditioner"", ""Heating"", ""Oven"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Shared outdoor pool - available all year, open specific hours, lap pool, rooftop"", ""Laundromat nearby"", ""55 inch HDTV with Netflix, standard cable"", ""Coffee"", ""Refrigerator"", ""Bidet"", ""Baking sheet"", ""Wine glasses"", ""Toaster"", ""Cooking basics"", ""Microwave"", ""Dedicated workspace"", ""GE electric stove"", ""Waterfront"", ""Outdoor furniture"", ""Beach essentials"", ""Hair dryer"", ""City skyline view"", ""Free parking garage on premises \u2013 1 space"", ""Ginger Lily Farms Botanicals ***100% Vegan & Cruelty-Free*** shampoo"", ""Freezer"", ""Lockbox"", ""Essentials"", ""Coffee maker: drip coffee maker, french press, Keurig coffee machine"", ""Free resort access"", ""Kitchen"", ""Cleaning products"", ""Single level home"", ""Crib"", ""Dishes and silverware"", ""Fast wifi \u2013 278 Mbps"", ""Rice maker""]",USD 164.00,18,4.81,t,24,0.66
634611,https://www.airbnb.com/rooms/634611,2025-09-16,Kailua-Kona Oceanfront Delight on a Budget!,1516971,Sandy,f,5.0,North Kona,19.57377,-155.96666,Entire condo,Entire home/apt,4,2.0,1.0,0.0,"[""Ping pong table"", ""Hot water"", ""Dining table"", ""Self check-in"", ""Hangers"", ""Washer"", ""Portable fans"", ""Bathtub"", ""Blender"", ""TV with standard cable"", ""Wifi"", ""Pool"", ""Outdoor dining area"", ""Bed linens"", ""Shower gel"", ""Generic body soap"", ""Single oven"", ""Beach access \u2013 Beachfront"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Wine glasses"", ""Cooking basics"", ""Microwave"", ""Dedicated workspace"", ""Dryer"", ""Waterfront"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""BBQ grill"", ""Electric stove"", ""Freezer"", ""Shampoo"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""Air conditioning"", ""Crib"", ""Dishes and silverware""]",USD 164.00,0,5.0,f,5,0.01
640765,https://www.airbnb.com/rooms/640765,2025-09-16,Elegant on acre gated acre estate,3199855,Karen,f,1.0,North Kona,19.6899,-155.98021,Entire guest suite,Entire home/apt,7,2.0,2.0,3.0,"[""Ceiling fan"", ""Smoke alarm"", ""Bay view"", ""Sun loungers"", ""Paid washer \u2013 In building"", ""Long term stays allowed"", ""Barbecue utensils"", ""Paid dryer \u2013 In building"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Hot water"", ""Pets allowed"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Baby safety gates"", ""Dining table"", ""Conditioner"", ""Hangers"", ""Books and reading material"", ""Board games"", ""Portable fans"", ""Garden view"", ""Bathtub"", ""Blender"", ""TV with standard cable"", ""Outdoor shower"", ""Exercise equipment: free weights, yoga mat"", ""Wifi"", ""Outdoor dining area"", ""Bed linens"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Coffee maker"", ""Beach access"", ""Oven"", ""Shared hot tub"", ""Private patio or balcony"", ""Dishwasher"", ""Laundromat nearby"", ""Host greets you"", ""Coffee"", ""Refrigerator"", ""Baking sheet"", ""Wine glasses"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Free street parking"", ""Gym"", ""Children\u2019s books and toys"", ""High chair"", ""Dedicated workspace"", ""Microwave"", ""Private entrance"", ""Outdoor furniture"", ""Hair dryer"", ""Babysitter recommendations"", ""Beach essentials"", ""Backyard"", ""Freezer"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Cleaning products"", ""Single level home"", ""Dishes and silverware"", ""Shared pool""]",USD 225.00,10,4.79,f,1,0.34
647521,https://www.airbnb.com/rooms/647521,2025-09-16,Private | Oceanview | Spacious | Bright 3BR House,3246521,Josephine,f,1.0,North Kona,19.64502,-155.98146,Entire home,Entire home/apt,6,2.0,3.0,5.0,"[""Ceiling fan"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Long term stays allowed"", ""HDTV with Apple TV, Netflix, HBO Max, Hulu, Chromecast, Amazon Prime Video, Roku, Disney+, DVD player"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Free washer \u2013 In unit"", ""Table corner guards"", ""Dining table"", ""Hangers"", ""Books and reading material"", ""Portable fans"", ""Self check-in"", ""Room-darkening shades"", ""Bathtub"", ""Fire extinguisher"", ""Blender"", ""BBQ grill: gas"", ""Wifi"", ""Keypad"", ""Central air conditioning"", ""Bed linens"", ""Outdoor dining area"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Beach access"", ""Clothing storage: walk-in closet"", ""Oven"", ""Private patio or balcony"", ""Dishwasher"", ""Laundromat nearby"", ""Coffee"", ""Ocean view"", ""Refrigerator"", ""Baking sheet"", ""Wine glasses"", ""Stove"", ""Toaster"", ""Cooking basics"", ""Free street parking"", ""Microwave"", ""Outdoor furniture"", ""Beach essentials"", ""Private entrance"", ""Hair dryer"", ""Sea view"", ""City skyline view"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Cleaning products"", ""Single level home"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Mountain view"", ""Free dryer \u2013 In unit"", ""Rice maker""]",USD 451.00,18,4.67,t,1,0.29
648073,https://www.airbnb.com/rooms/648073,2025-09-16,Kona Coffee Vacation Rental Holualoa,3250582,Donna,t,1.0,North Kona,19.67834,-155.9671,Entire guest suite,Entire home/apt,3,1.0,1.0,2.0,"[""Ceiling fan"", ""Smoke alarm"", ""Gas stove"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker, french press"", ""Hot water"", ""Dining table"", ""Hangers"", ""43 inch HDTV with Netflix"", ""Conditioner"", ""Washer"", ""Fire extinguisher"", ""Blender"", ""Wifi"", ""Outdoor dining area"", ""Bed linens"", ""Luggage dropoff allowed"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Heating"", ""Oven"", ""Private patio or balcony"", ""Dishwasher"", ""Clothing storage: closet"", ""Host greets you"", ""Coffee"", ""Refrigerator"", ""Outdoor kitchen"", ""Baking sheet"", ""Wine glasses"", ""Toaster"", ""Cooking basics"", ""Microwave"", ""Dryer"", ""Dedicated workspace"", ""Outdoor furniture"", ""Private entrance"", ""Beach essentials"", ""Hair dryer"", ""BBQ grill"", ""Freezer"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Cleaning products"", ""Dishes and silverware"", ""Drying rack for clothing""]",USD 189.00,234,4.99,t,1,2.27
648353,https://www.airbnb.com/rooms/648353,2025-09-16,Hawaiian Plantation House Room,2088791,Mary Anne,t,6.0,Paia-Haiku,20.87055,-156.3101,Private room in home,Private room,2,1.0,1.0,1.0,"[""Smoke alarm"", ""Backyard"", ""Wifi"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Courtyard view"", ""Bed linens"", ""Refrigerator"", ""Essentials"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Hot water"", ""Free street parking"", ""Hangers"", ""Hair dryer""]",USD 145.00,255,4.74,t,3,3.84
648355,https://www.airbnb.com/rooms/648355,2025-09-16,HALEKALANI - Paradise in Upcountry,3240542,William Jeffery,t,1.0,Makawao-Pukalani-Kula,20.77035,-156.32116,Entire cottage,Entire home/apt,4,1.0,2.0,3.0,"[""Ceiling fan"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Hot water"", ""Dining table"", ""Free washer \u2013 In unit"", ""Self check-in"", ""Conditioner"", ""Books and reading material"", ""Hangers"", ""Room-darkening shades"", ""Fire extinguisher"", ""Blender"", ""TV with standard cable"", ""Wifi"", ""Outdoor dining area"", ""Bed linens"", ""Luggage dropoff allowed"", ""Body soap"", ""Hot water kettle"", ""Iron"", ""Coffee maker"", ""Viking stainless steel gas stove"", ""Shared backyard \u2013 Not fully fenced"", ""Private patio or balcony"", ""Dishwasher"", ""Clothing storage: closet"", ""Ocean view"", ""Refrigerator"", ""Baking sheet"", ""Wine glasses"", ""Toaster"", ""Cooking basics"", ""Microwave"", ""Outdoor furniture"", ""Beach essentials"", ""Private entrance"", ""Portable heater"", ""Valley view"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""Viking stainless steel oven"", ""Free parking on premises"", ""Lockbox"", ""Kitchen"", ""Single level home"", ""Dishes and silverware"", ""Mountain view"", ""Free dryer \u2013 In unit""]",USD 295.00,200,4.96,t,1,2.31
651441,https://www.airbnb.com/rooms/651441,2025-09-16,Lanai view Suite + balcony 5 mins from the beach,53489,Maui Garden Oasis,f,4.0,Lahaina,20.89844,-156.68239,Private room in guesthouse,Private room,1,1.0,1.0,1.0,"[""Smoke alarm"", ""Extra pillows and blankets"", ""Hot water"", ""Hangers"", ""Washer"", ""Fire extinguisher"", ""Room-darkening shades"", ""TV with standard cable"", ""Wifi"", ""Luggage dropoff allowed"", ""Bed linens"", ""Clothing storage"", ""Patio or balcony"", ""Iron"", ""Coffee maker"", ""Heating"", ""Refrigerator"", ""Free street parking"", ""Microwave"", ""Dryer"", ""Beach essentials"", ""Private entrance"", ""Hair dryer"", ""BBQ grill"", ""Backyard"", ""Shampoo"", ""Essentials"", ""Free parking on premises"", ""Air conditioning""]",USD 66.00,0,4.85,t,4,0.32
