id,listing_url,last_scraped,name,host_id,host_name,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,estimated_occupancy_l365d,review_scores_rating,license,calculated_host_listings_count,reviews_per_month
3689244,https://www.airbnb.com/rooms/3689244,2025-09-29,"Shiya-ku, near by Shinjuku 2DK / MDS2BR",18776800,近藤,t,20.0,Shibuya Ku,35.67205,139.67877,Entire rental unit,Entire home/apt,7,1.0,2.0,4.0,"[""Coffee maker"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]","JPY 29,700.00",120,4.77,t,20,0.5
3744742,https://www.airbnb.com/rooms/3744742,2025-09-29,"(3) JR Station 8 mins Walk, Shinjuku 11 mins Train",19152993,Sei,f,7.0,Kita Ku,35.76108,139.71599,Entire rental unit,Entire home/apt,5,1.0,1.0,5.0,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Hot tub"", ""Building staff"", ""Patio or balcony"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]","JPY 9,772.00",24,4.31,t,7,1.79
3775528,https://www.airbnb.com/rooms/3775528,2025-09-29,SHIBUYA12min/Fancy&Warm house,19358663,Mikako,t,1.0,Setagaya Ku,35.62942,139.63077,Private room in home,Private room,2,1.0,1.0,1.0,"[""Ethernet connection"", ""Hangers"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Washer"", ""Iron"", ""Stove"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Free parking on premises"", ""Host greets you"", ""Heating"", ""Oven"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]","JPY 14,195.00",60,4.98,t,1,0.78
3793206,https://www.airbnb.com/rooms/3793206,2025-09-30,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室10F B,8142772,Min & Haru,t,13.0,Shinjuku Ku,35.69847,139.70432,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Elevator"", ""Hot water"", ""Shampoo"", ""City skyline view"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Coffee"", ""Fast wifi \u2013 187 Mbps"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Central air conditioning"", ""Gas stove"", ""Lock on bedroom door"", ""27 inch TV"", ""Host greets you"", ""Books and reading material"", ""Shared patio or balcony"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Dining table"", ""Central heating"", ""Long term stays allowed""]","JPY 12,001.00",30,4.89,t,13,1.82
3793412,https://www.airbnb.com/rooms/3793412,2025-09-30,＊新宿・大久保徒歩圏内＊無料Wi-Fi＊コンビニ徒歩1分＊屋上から夜景ビュー 個室10F B2,8142772,Min & Haru,t,13.0,Shinjuku Ku,35.69848,139.70432,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Elevator"", ""Hot water"", ""Shampoo"", ""City skyline view"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Coffee"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Central air conditioning"", ""Wifi"", ""Gas stove"", ""Shared outdoor kitchen"", ""Lock on bedroom door"", ""27 inch TV"", ""Host greets you"", ""Books and reading material"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Refrigerator"", ""Cooking basics"", ""Dining table"", ""Central heating"", ""Long term stays allowed""]","JPY 12,001.00",18,4.84,t,13,0.56
3814258,https://www.airbnb.com/rooms/3814258,2025-09-29,apartment hotel TASU TOCO,19611972,岩間,t,4.0,Suginami Ku,35.70293,139.60045,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,"[""Coffee maker"", ""Hangers"", ""High chair"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Hot tub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Lockbox"", ""TV""]","JPY 8,205.00",174,4.74,t,4,1.89
3838856,https://www.airbnb.com/rooms/3838856,2025-09-29,SHINJUKU ★Designer Pencil House★ Airport Transfer,4626879,Tracey,t,13.0,Shibuya Ku,35.68245,139.69009,Entire home,Entire home/apt,7,1.5,3.0,6.0,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Pack \u2019n play/Travel crib"", ""Blender"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""City skyline view"", ""Iron"", ""Fire extinguisher"", ""Rinnai  stainless steel gas stove"", ""Bidet"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Portable fans"", ""Freezer"", ""Laundromat nearby"", ""Paid parking off premises"", ""Coffee"", ""Babysitter recommendations"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""32 inch HDTV with Amazon Prime Video, Apple TV, Hulu, Netflix"", ""Baby safety gates"", ""Kitchen"", ""Children\u2019s books and toys"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Board games"", ""Central air conditioning"", ""Clothing storage: closet and wardrobe"", ""Crib"", ""Wine glasses"", ""Shower gel"", ""Bathtub"", ""Host greets you"", ""Books and reading material"", ""Window guards"", ""First aid kit"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Oven"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Dining table"", ""Fast wifi \u2013 67 Mbps"", ""Long term stays allowed""]","JPY 63,196.00",72,4.87,t,9,1.82
3845889,https://www.airbnb.com/rooms/3845889,2025-09-29,COZY LOFT bedroom,19089769,Manami,t,2.0,Suginami Ku,35.70679,139.6551,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Clothing storage: dresser"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Paid parking off premises"", ""Coffee"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Kitchenette"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed""]","JPY 12,000.00",144,4.88,t,2,0.95
3846001,https://www.airbnb.com/rooms/3846001,2025-09-29,COZY COMFY apartment,19089769,Manami,t,2.0,Suginami Ku,35.70686575604375,139.6554380782686,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Dove body soap"", ""Hot water"", ""Fire extinguisher"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Dove shampoo"", ""Freezer"", ""Ceiling fan"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Coffee maker: drip coffee maker"", ""Hair dryer"", ""Wifi"", ""Gas stove"", ""Bathtub"", ""Kitchenette"", ""Clothing storage: wardrobe"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Dove conditioner"", ""Long term stays allowed""]","JPY 14,184.00",144,4.93,t,2,1.21
3871442,https://www.airbnb.com/rooms/3871442,2025-09-29,Nishi-Ogikubo 1BR Roomy  2F,18776800,近藤,t,20.0,Suginami Ku,35.70399,139.59775,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hangers"", ""Elevator"", ""Hot water"", ""LUX conditioner"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Freezer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""31 inch TV"", ""Gas stove"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""LUX shampoo"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Dining table"", ""Long term stays allowed""]","JPY 16,200.00",12,4.87,t,20,0.29
3920124,https://www.airbnb.com/rooms/3920124,2025-09-29,"Residential area, Peaceful Traditional House 2",20307199,Hotaka,t,3.0,Higashimurayama Shi,35.76577,139.44678,Entire home,Entire home/apt,4,1.0,2.0,6.0,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Private hot tub"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Children\u2019s books and toys"", ""Backyard"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Free parking on premises"", ""Host greets you"", ""Changing table"", ""Shared patio or balcony"", ""First aid kit"", ""Single level home"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Long term stays allowed""]","JPY 57,059.00",30,4.9,t,3,1.06
3956263,https://www.airbnb.com/rooms/3956263,2025-09-29,5-Guest TINY Home in Shibuya Close to Shinjuku,4847803,Best Stay In Tokyo!,t,9.0,Shibuya Ku,35.67716,139.67957,Tiny home,Entire home/apt,5,1.0,2.0,3.0,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Coffee maker"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Portable fans"", ""Freezer"", ""Laundromat nearby"", ""Paid parking off premises"", ""Babysitter recommendations"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Iris Oyama induction stove"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""AC - split type ductless system"", ""Bathtub"", ""First aid kit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Private entrance"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Long term stays allowed""]","JPY 25,525.00",255,4.84,t,9,1.57
4026948,https://www.airbnb.com/rooms/4026948,2025-09-29,Near Shinagawa Shibuya Haneda,20878710,Daisuke,f,1.0,Shinagawa Ku,35.60033,139.73415,Private room in home,Private room,2,1.0,1.0,2.0,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Stove"", ""Bidet"", ""Essentials"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Magic soap body soap"", ""Bathtub"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""TV"", ""Long term stays allowed""]","JPY 6,078.00",72,4.47,t,1,1.19
4047596,https://www.airbnb.com/rooms/4047596,2025-09-30,Enjoy Central Tokyo Yamanote Life 2BR Condo,6504053,Bryan,t,2.0,Shinagawa Ku,35.62633,139.7235,Entire condo,Entire home/apt,4,1.5,2.0,4.0,"[""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Cooking basics"", ""Body soap"", ""Smart lock"", ""Private patio or balcony"", ""Outdoor playground"", ""Essentials"", ""Paid parking off premises"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""Gas stove"", ""AC - split type ductless system"", ""Bathtub"", ""Books and reading material"", ""Coffee maker: pour-over coffee"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Baby bath"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Clothing storage: walk-in closet and closet"", ""Refrigerator"", ""Dining table"", ""TV"", ""Long term stays allowed""]","JPY 32,143.00",255,4.87,t,2,2.03
4050925,https://www.airbnb.com/rooms/4050925,2025-09-30,Airport transfer service&Asakusa traditional house,21004633,Yoshi,t,7.0,Taito Ku,35.71431,139.79885,Entire home,Entire home/apt,8,1.0,2.0,8.0,"[""Pack \u2019n play/Travel crib"", ""Keypad"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Children\u2019s dinnerware"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Essentials"", ""HITACHI induction stove"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Park view"", ""Crib"", ""Wifi"", ""AC - split type ductless system"", ""Bathtub"", ""Free washer \u2013 In building"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Bed linens"", ""Refrigerator"", ""Free dryer \u2013 In building"", ""Cooking basics"", ""Pocket wifi"", ""Long term stays allowed""]","JPY 45,000.00",255,4.95,t,7,5.15
4141228,https://www.airbnb.com/rooms/4141228,2025-09-29,#211 Private Cozy Apt. in Tokyo,17736560,タツロウ (Taturo),t,11.0,Nakano Ku,35.73417,139.63328,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Long term stays allowed""]","JPY 9,328.00",24,4.73,t,11,0.71
4222643,https://www.airbnb.com/rooms/4222643,2025-09-29,Decoboco hanare,21769906,Decoboco,t,3.0,Koto Ku,35.6806,139.81931,Entire home,Entire home/apt,3,1.0,1.0,3.0,"[""Extra pillows and blankets"", ""Shared backyard \u2013 Not fully fenced"", ""Hangers"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Body soap"", ""Essentials"", ""Laundromat nearby"", ""Freezer"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Toaster"", ""Hair dryer"", ""Central air conditioning"", ""Wine glasses"", ""Garden view"", ""First aid kit"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Wifi \u2013 18 Mbps"", ""Cooking basics"", ""Lockbox""]","JPY 14,243.00",168,4.93,t,3,2.74
4360718,https://www.airbnb.com/rooms/4360718,2025-09-29,"(2) JR Station 8 mins Walk, Shinjuku 11 mins Train",19152993,Sei,f,7.0,Kita Ku,35.76108,139.71599,Entire rental unit,Entire home/apt,5,1.0,1.0,5.0,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking lot on premises"", ""Kitchen"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Cooking basics"", ""Lockbox"", ""TV"", ""Long term stays allowed""]","JPY 10,000.00",144,4.5,t,7,1.9
4388283,https://www.airbnb.com/rooms/4388283,2025-09-29,Sunny room in residential area in 国分寺 1st Floor,10969488,Aya,f,4.0,Kokubunji Shi,35.70919,139.48074,Private room in home,Private room,2,1.0,1.0,2.0,"[""Courtyard view"", ""Extra pillows and blankets"", ""Keypad"", ""Hangers"", ""High chair"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Stove"", ""Essentials"", ""Indoor fireplace"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Children\u2019s books and toys"", ""Backyard"", ""Hair dryer"", ""Wifi"", ""Patio or balcony"", ""Lock on bedroom door"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Long term stays allowed""]","JPY 6,241.00",0,4.88,t,4,0.51
4396219,https://www.airbnb.com/rooms/4396219,2025-09-29,Nishi-Ogikubo 1BR Twin Type-B 2F,18776800,近藤,t,20.0,Suginami Ku,35.70399,139.59775,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Rice maker"", ""Hangers"", ""Elevator"", ""Clothing storage: dresser"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Essentials"", ""Freezer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""LUX\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a conditioner"", ""Toaster"", ""Hair dryer"", ""Wifi"", ""LUX\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a shampoo"", ""Bathtub"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Air conditioning"", ""Microwave"", ""\u30d3\u30aa\u30ec\u3001\u30c0\u30f4\u7b49\u3000\u203b\u5909\u66f4\u306b\u306a\u308b\u5834\u5408\u3082\u3042\u308a body soap"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Dining table"", ""TV""]","JPY 16,650.00",72,4.86,t,20,0.54
4396221,https://www.airbnb.com/rooms/4396221,2025-09-29,nishi-ogikubo 1BED Roomy 5F,18776800,近藤,t,20.0,Suginami Ku,35.70399,139.59775,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hangers"", ""Elevator"", ""Hot water"", ""Shampoo"", ""Washer"", ""Fire extinguisher"", ""Stove"", ""Essentials"", ""Indoor fireplace"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""TV"", ""Long term stays allowed""]","JPY 21,500.00",66,4.78,t,20,0.39
4471640,https://www.airbnb.com/rooms/4471640,2025-09-29,"Rm1 To Shinjuku,Shibuya,Ghibli,& Mt.Takao,Okutama",22643572,Sachiko,t,3.0,Higashimurayama Shi,35.75828,139.48037,Private room in home,Private room,2,1.0,1.0,2.0,"[""Hangers"", ""Room-darkening shades"", ""Hot water"", ""Clothing storage"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Bidet"", ""Essentials"", ""Laundromat nearby"", ""Paid parking off premises"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Wifi"", ""Hot tub"", ""Lock on bedroom door"", ""Host greets you"", ""First aid kit"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Long term stays allowed""]","JPY 4,050.00",84,5.0,t,3,0.14
4477690,https://www.airbnb.com/rooms/4477690,2025-09-29,Experience Japan in a Japanese House in Shinjuku!,2610437,Parissa,t,1.0,Shinjuku Ku,35.70077,139.7221,Entire home,Entire home/apt,3,1.0,2.0,2.0,"[""Hangers"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Fire extinguisher"", ""Dryer"", ""Essentials"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Host greets you"", ""Heating"", ""Smoke alarm"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Lockbox"", ""TV"", ""Long term stays allowed""]","JPY 26,304.00",88,4.86,t,1,0.28
4540924,https://www.airbnb.com/rooms/4540924,2025-09-29,"2persons Hino room #2, Shinjuku28min Shibuya38min",23416902,Naga,f,2.0,Hino Shi,35.685214489929706,139.39478936735702,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Wifi \u2013 41 Mbps"", ""Extra pillows and blankets"", ""Ethernet connection"", ""Rice maker"", ""Hangers"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Waterfront"", ""Hot water"", ""Shampoo"", ""Washer"", ""Heating - split type ductless system"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Body soap"", ""Private patio or balcony"", ""Essentials"", ""Portable fans"", ""Freezer"", ""Laundromat nearby"", ""Conditioner"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Toaster"", ""Hair dryer"", ""AC - split type ductless system"", ""Bathtub"", ""First aid kit"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Microwave"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed""]","JPY 7,890.00",60,4.63,t,2,0.43
4606903,https://www.airbnb.com/rooms/4606903,2025-09-29,Reversible Destiny Lofts—Mitaka (for 2people),23871736,Matsuda,t,2.0,Mitaka Shi,35.680981,139.538055,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Coffee maker"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Drying rack for clothing"", ""Hot water"", ""Shampoo"", ""Washer"", ""Iron"", ""Private living room"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Dryer"", ""Body soap"", ""Essentials"", ""Coffee"", ""Indoor fireplace"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Hammock"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Long term stays allowed""]","JPY 19,800.00",108,4.94,t,2,0.56
4616579,https://www.airbnb.com/rooms/4616579,2025-09-29,Furnished Private Apt.213,17736560,タツロウ (Taturo),t,11.0,Nakano Ku,35.73414,139.63305,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Keypad"", ""Hangers"", ""Room-darkening shades"", ""Clothing storage: closet"", ""Hot water"", ""Shampoo"", ""Fire extinguisher"", ""Induction stove"", ""Body soap"", ""Essentials"", ""Conditioner"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Paid parking lot off premises"", ""Self check-in"", ""Mini fridge"", ""Hair dryer"", ""Wifi"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Air conditioning"", ""Microwave"", ""Exterior or entryway security camera present"", ""Bed linens"", ""Cleaning products"", ""TV"", ""Long term stays allowed""]","JPY 9,328.00",36,4.83,t,11,0.73
4673248,https://www.airbnb.com/rooms/4673248,2025-09-29,Reversible Destiny Lofts—Mitaka (for 4people),23871736,Matsuda,t,2.0,Mitaka Shi,35.680981,139.538055,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,"[""Coffee maker"", ""Rice maker"", ""Hangers"", ""Elevator"", ""Dryer \u2013\u00a0In unit"", ""Washer \u2013\u00a0In unit"", ""Hot water"", ""Shampoo"", ""Iron"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Body soap"", ""Essentials"", ""Freezer"", ""Coffee"", ""Indoor fireplace"", ""Conditioner"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Wifi"", ""Free residential garage on premises \u2013 1 space"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Hot water kettle"", ""Oven"", ""Hammock"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Bed linens"", ""Cleaning products"", ""Cooking basics"", ""Lockbox"", ""Dining table"", ""Long term stays allowed""]","JPY 22,500.00",60,4.88,t,2,0.6
